index_col,Company,TypeName,Inches,screen_size,resolution_width,resolution_height,ips_panel,touchscreen,cpu_brand,cpu_name,cpu_speed,Ram,memory_type,primary_storage,secondary_storage,gpu_brand,OpSys,Weight,price,ppi
976,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,HDD,1024,0,AMD,linux,2.18,2136.64,100
977,Lenovo,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia,windows,2.5,5856.136,141
978,HP,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i7,2.7,8,HDD,1024,0,Nvidia,windows,1.91,4590.168,141
979,Asus,Gaming,17.3,large,1920,1080,0,0,Intel,Core i5,2.5,12,Hybrid,128,1024,Nvidia,windows,2.2,6422.944,127
980,Dell,2 in 1 Convertible,15.6,medium,1920,1080,1,1,Intel,Core i5,2.7,8,SSD,256,0,Intel,windows,2.3,5129.344,141
981,Acer,Netbook,11.6,small,1366,768,1,0,Intel,Celeron Dual,1.6,4,Flash Storage,32,0,Intel,other,1.25,1392.512,135
982,HP,2 in 1 Convertible,11.6,small,1366,768,0,1,Intel,Pentium Quad,1.1,4,SSD,256,0,Intel,windows,1.45,3633.696,135
983,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,4,SSD,256,0,Intel,windows,2.04,4590.168,100
984,Dell,Ultrabook,13.3,small,3200,1800,0,1,Intel,Core i7,2.7,16,SSD,1024,0,Intel,windows,1.2,10568.184,276
985,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2.3,4,HDD,500,0,Intel,windows,2.31,3306.16,100
986,Lenovo,Notebook,17.3,large,1600,900,0,0,AMD,A4-Series 7210,2.2,4,HDD,500,0,AMD,windows,2.8,1776.984,106
987,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,4,HDD,500,0,Intel,N/A,1.96,2339.656,100
988,HP,Notebook,14,medium,1920,1080,0,0,Intel,Core i5,2.5,4,SSD,128,0,Intel,windows,1.95,5931.112,157
989,HP,2 in 1 Convertible,13.3,small,3200,1800,0,1,Intel,Core i7,2.7,16,SSD,256,0,Intel,windows,1.42,6559.432,276
990,Acer,Notebook,15.6,medium,1366,768,0,0,AMD,A8-Series 7410,2.2,8,HDD,1024,0,AMD,windows,2.4,2105.224,100
991,Dell,2 in 1 Convertible,13.3,small,1920,1080,1,1,Intel,Core i7,2.7,12,SSD,256,0,Intel,windows,1.6,6090.568,166
992,Samsung,Ultrabook,15,medium,1920,1080,0,0,Intel,Core i7,2.7,8,SSD,256,0,Intel,windows,1.17,7966.024,147
993,MSI,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia,windows,2.94,8528.608,141
994,Lenovo,Ultrabook,14,medium,1920,1080,1,0,Intel,Core i5,2.5,8,SSD,256,0,Intel,windows,1.32,8434.888,157
995,MSI,Gaming,17.3,large,3840,2160,1,0,Intel,Core i7,2.6,16,Hybrid,512,2048,Nvidia,windows,2.43,12420.232,255
996,Asus,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.6,16,HDD,1024,0,Nvidia,N/A,4,4679.224,127
997,Dell,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,4,HDD,1024,0,Intel,windows,2.25,2620.992,141
998,Toshiba,Notebook,13.3,small,1920,1080,0,0,Intel,Core i5,2.5,8,SSD,256,0,Intel,windows,1.05,6915.744,166
999,Dell,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.7,16,HDD,2048,0,AMD,windows,2.32,4641.736,141
1000,Dell,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.8,8,HDD,1024,0,Nvidia,linux,2.62,4355.736,141
1001,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.7,8,HDD,1024,0,Nvidia,windows,2.04,4219.776,141
1002,MSI,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia,windows,1.8,9044.376,141
1003,Dell,Ultrabook,13.3,small,1920,1080,0,0,Intel,Core i7,2.7,8,SSD,256,0,Intel,windows,1.29,6836.016,166
1004,Asus,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.7,64,SSD,1024,0,Nvidia,windows,3.58,18637.344,127
1005,Dell,2 in 1 Convertible,13.3,small,1920,1080,0,1,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.62,3741.584,166
1006,Dell,Gaming,15.6,medium,3840,2160,0,0,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia,windows,3.21,6231.192,282
1007,Dell,Ultrabook,13.3,small,3200,1800,0,0,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.3,5945.192,276
1008,Acer,2 in 1 Convertible,11.6,small,1366,768,1,1,Intel,Celeron Dual,1.6,4,Flash Storage,32,0,Intel,other,1.25,1823.888,135
1009,Toshiba,Notebook,13.3,small,1920,1080,0,0,Intel,Core i5,2.4,8,SSD,256,0,Intel,windows,1.2,7197.08,166
1010,Apple,Ultrabook,12,small,2304,1440,1,0,Intel,Core M,1.1,8,Flash Storage,256,0,Intel,macos,0.92,6095.232,226
1011,Lenovo,Ultrabook,12.5,small,1920,1080,1,0,Intel,Core i5,2.6,8,SSD,256,0,Intel,windows,1.36,8252.024,176
1012,HP,Notebook,13.3,small,3200,1800,0,0,Intel,Pentium Dual,1.5,4,Flash Storage,32,0,Intel,other,1.29,2883.496,276
1013,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2.3,4,HDD,500,0,Intel,windows,2.06,2259.84,100
1014,Lenovo,2 in 1 Convertible,14,medium,2560,1440,1,1,Intel,Core i5,2.3,8,SSD,256,0,Intel,windows,1.36,7675.272,210
1015,Acer,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,12,Hybrid,128,1024,Nvidia,windows,2.4,4730.88,141
1016,Acer,Notebook,15.6,medium,1366,768,0,0,AMD,A8-Series 7410,2.2,4,HDD,500,0,AMD,windows,2.4,1814.472,100
1017,Lenovo,Ultrabook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.7,6,SSD,256,0,Nvidia,windows,1.54,3896.288,141
1018,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,windows,2.31,5621.704,100
1019,Dell,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.7,8,SSD,256,0,Nvidia,linux,1.98,4196.368,141
1020,HP,Ultrabook,12.5,small,1920,1080,0,0,Intel,Core i5,2.3,8,SSD,256,0,Intel,windows,1.26,5621.704,176
1021,Acer,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,2,4,HDD,500,0,Intel,windows,2.1,1561.296,100
1022,HP,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,6,HDD,1024,0,Nvidia,windows,2.18,3746.248,141
1023,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Pentium Quad,1.6,4,HDD,500,0,Intel,linux,2.2,1844.92,100
1024,Asus,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,8,Hybrid,256,1024,Nvidia,windows,2.59,4262.016,141
1025,Dell,2 in 1 Convertible,15.6,medium,1920,1080,0,1,Intel,Core i7,2.7,16,SSD,512,0,Intel,windows,2.09,5527.896,141
1026,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,HDD,1024,0,Intel,N/A,1.86,1622.192,100
1027,HP,Notebook,13.3,small,1920,1080,0,0,Intel,Core i7,2.7,8,SSD,256,0,Intel,windows,1.49,5110.6,166
1028,Acer,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,4,SSD,256,0,Nvidia,windows,2.23,3239.808,141
1029,Dell,Ultrabook,13.3,small,3200,1800,0,1,Intel,Core i5,2.4,8,SSD,256,0,Intel,linux,1.23,5152.84,276
1030,Lenovo,Ultrabook,12.5,small,1920,1080,1,1,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.3,8033.96,176
1031,Asus,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.8,8,Hybrid,256,1024,Nvidia,windows,2.7,7497.16,127
1032,Acer,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,4.2,12185.8,127
1033,Dell,Ultrabook,13.3,small,1920,1080,1,0,Intel,Core i5,1.6,4,SSD,256,0,AMD,windows,1.4,3836.976,166
1034,Lenovo,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i5,2.5,8,HDD,1024,0,Nvidia,windows,2.4,3839.968,141
1036,HP,Netbook,12.5,small,1366,768,0,0,Intel,Core i5,2.3,4,SSD,128,0,Intel,windows,2.4,7497.16,125
1037,Lenovo,Notebook,17.3,large,1600,900,0,0,Intel,Core i5,2.3,8,HDD,1024,0,AMD,windows,3,3089.856,106
1038,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,4,HDD,500,0,Intel,windows,1.86,2274.008,100
1039,Lenovo,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i5,2.3,4,HDD,1024,0,Nvidia,windows,2.3,4580.84,141
1040,Acer,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,8,Hybrid,256,1024,Nvidia,windows,2.4,3746.248,141
1041,Apple,Ultrabook,12,small,2304,1440,1,0,Intel,Core M,1.1,8,Flash Storage,256,0,Intel,macos,0.92,5452.92,226
1042,MSI,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,3.78,11716.936,127
1043,Dell,2 in 1 Convertible,13.3,small,1920,1080,1,1,Intel,Core i5,2.5,8,SSD,256,0,Intel,windows,1.6,5621.704,166
1044,Lenovo,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,windows,2.1,2531.848,100
1045,Dell,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,8,HDD,1024,0,AMD,windows,2.36,2995.08,141
1046,Toshiba,Ultrabook,12.5,small,1920,1080,0,1,Intel,Core i7,2.7,8,SSD,512,0,Intel,windows,1.1,8392.648,176
1047,HP,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i7,2.8,12,Hybrid,128,1024,Nvidia,windows,2.21,6221.864,141
1048,MSI,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.6,8,SSD,256,0,Nvidia,windows,2.6,7497.16,127
1049,Lenovo,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,HDD,1024,0,AMD,N/A,1.9,1725.416,100
1050,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,windows,2.31,4407.304,141
1051,Asus,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.6,16,Hybrid,512,1024,Nvidia,windows,4.3,10080.576,127
1052,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,8,HDD,1024,0,Nvidia,windows,2.04,3968.976,100
1053,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Pentium Quad,1.6,4,HDD,1024,0,Intel,windows,1.96,2344.32,100
1054,Lenovo,Ultrabook,12.5,small,2560,1440,1,1,Intel,Core M,1.2,8,SSD,512,0,Intel,windows,0.99,6559.432,235
1055,Acer,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,2,4,HDD,1024,0,Intel,linux,2.1,1275.296,100
1056,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,HDD,1024,0,AMD,linux,2.25,2183.104,100
1057,MSI,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,2.43,9606.52,127
1058,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,4,HDD,500,0,Intel,windows,1.9,3868.128,100
1059,Asus,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia,windows,4.3,10779.208,127
1060,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i3,2.4,4,HDD,500,0,Intel,windows,2.04,3211.736,141
1061,Lenovo,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.7,32,SSD,512,1024,Nvidia,windows,4.6,15191.176,127
1062,Dell,Ultrabook,12.5,small,1366,768,0,0,Intel,Core i3,2.3,4,HDD,500,0,Intel,windows,1.5,5322.328,125
1063,Lenovo,2 in 1 Convertible,10.1,small,1920,1200,1,1,Intel,Atom x5-Z8550,1.4,4,Flash Storage,64,0,Intel,windows,0.69,3030.104,224
1064,Dell,Ultrabook,12.5,small,1366,768,0,0,Intel,Core i3,2.3,4,SSD,128,0,Intel,windows,1.5,5471.488,125
1065,Acer,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.5,4,SSD,16,0,Intel,other,2.2,979.968,100
1066,HP,Ultrabook,13.3,small,3840,2160,1,0,Intel,Core i7,2.7,16,SSD,512,0,Intel,windows,1.3,9607.048,331
1067,HP,Workstation,17.3,large,1920,1080,1,0,Intel,Core i7,2.6,8,HDD,1024,0,AMD,windows,3,13592.392,127
1068,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,SSD,128,0,AMD,windows,2.3,2339.656,100
1069,Lenovo,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.8,16,SSD,512,0,Nvidia,windows,2.4,5621.704,141
1070,Dell,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,8,SSD,256,0,Intel,windows,2.18,3516.48,141
1071,Dell,Ultrabook,12.5,small,1366,768,0,0,Intel,Core i5,2.3,8,SSD,256,0,Intel,windows,1.5,6625.52,125
1072,Lenovo,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.5,8,HDD,500,0,Nvidia,N/A,2.2,2949.144,100
1073,Dell,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.8,32,Hybrid,256,1024,Nvidia,windows,4.42,14764.552,127
1074,MSI,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia,windows,2.9,7085.408,127
1075,Dell,Ultrabook,13.3,small,3200,1800,0,1,Intel,Core i7,2.7,16,SSD,512,0,Intel,windows,1.2,12565.52,276
1076,Lenovo,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,6,SSD,256,0,Nvidia,windows,2.4,3258.64,141
1077,Lenovo,2 in 1 Convertible,15.6,medium,1920,1080,1,1,Intel,Core i5,2.3,4,SSD,256,0,Intel,windows,2.1,4065.072,141
1078,Asus,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.6,8,HDD,1024,0,Nvidia,windows,2.2,5480.992,141
1079,HP,Notebook,15.6,medium,1920,1080,0,0,AMD,A6-Series 9220,2.5,4,HDD,1024,0,AMD,windows,2.1,1866.04,141
1080,HP,Notebook,14,medium,1920,1080,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,windows,1.54,4833.928,157
1081,Dell,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,8,SSD,256,0,AMD,windows,2.36,4168.208,141
1082,Asus,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia,windows,2.59,6278.096,141
1083,HP,Workstation,15.6,medium,1920,1080,0,0,Intel,Core i7,2.5,8,SSD,256,0,AMD,windows,1.9,7009.552,141
1084,Dell,2 in 1 Convertible,13.3,small,3200,1800,0,1,Intel,Core i7,1.3,16,SSD,512,0,Intel,windows,1.22,8903.752,276
1085,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,8,SSD,256,0,Intel,windows,1.91,2714.712,100
1086,HP,Notebook,13.3,small,3200,1800,0,1,Intel,Core M,1.1,8,SSD,256,0,Intel,windows,1.16,7966.024,276
1087,Dell,Ultrabook,14,medium,2560,1440,0,1,Intel,Core i7,2.6,8,SSD,256,0,Intel,windows,1.5,9203.744,210
1088,Lenovo,Notebook,15.6,medium,1366,768,0,0,AMD,E-Series 9000,2.2,4,HDD,500,0,AMD,windows,2.2,1401.928,100
1089,Dell,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.6,32,Hybrid,256,1024,Nvidia,windows,4.42,13128.192,127
1090,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.3,4,HDD,500,0,AMD,windows,2.24,3606.24,100
1091,Toshiba,Notebook,14,medium,1920,1080,0,0,Intel,Core i5,2.3,8,SSD,256,0,Intel,windows,1.95,5532.56,157
1092,Lenovo,Notebook,14,medium,1920,1080,0,0,Intel,Core i5,2.3,8,SSD,180,0,Intel,windows,1.7,5621.704,157
1093,Lenovo,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2,4,SSD,128,0,Intel,windows,2.1,2011.416,100
1094,Acer,Notebook,17.3,large,1600,900,0,0,Intel,Core i3,2,8,HDD,1024,0,Nvidia,windows,3.3,2949.144,106
1095,HP,Ultrabook,13.3,small,1920,1080,0,0,Intel,Core i7,2.5,8,SSD,512,0,Intel,windows,1.16,9231.904,166
1096,Asus,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,2.2,11482.504,141
1097,Asus,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,2.73,9611.272,127
1098,Lenovo,2 in 1 Convertible,10.1,small,1920,1200,1,1,Intel,Atom x5-Z8550,1.4,4,Flash Storage,64,0,Intel,other,0.69,2574.088,224
1099,Apple,Ultrabook,12,small,2304,1440,1,0,Intel,Core M,1.2,8,Flash Storage,512,0,Intel,macos,0.92,5996.76,226
1100,Asus,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,128,1024,Nvidia,windows,2.2,8200.456,141
1101,Dell,Ultrabook,13.3,small,1920,1080,0,0,Intel,Core i7,2.4,8,SSD,256,0,Intel,windows,1.23,6465.624,166
1102,MSI,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.6,16,Hybrid,256,1024,Nvidia,windows,2.43,9138.096,127
1103,HP,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i5,2.7,8,Hybrid,128,1024,Nvidia,windows,2.04,4590.168,141
1104,Lenovo,Gaming,17.3,large,1920,1080,1,0,Intel,Core i7,2.7,16,SSD,256,1024,Nvidia,windows,4.6,12893.672,127
1105,Lenovo,Notebook,14,medium,1366,768,0,0,Intel,Core i5,2.3,4,Hybrid,508,0,Intel,windows,1.7,4698.056,112
1106,Dell,2 in 1 Convertible,15.6,medium,1920,1080,1,1,Intel,Core i5,2.5,8,SSD,256,0,Intel,windows,2.19,4683.976,141
1107,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel,windows,2.2,1730.08,100
1108,Razer,Ultrabook,12.5,small,3840,2160,0,1,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.25,4824.6,352
1109,Asus,2 in 1 Convertible,15.6,medium,3840,2160,0,1,Intel,Core i7,2.7,16,Hybrid,512,2048,Nvidia,windows,2.3,8434.888,282
1110,Toshiba,Ultrabook,13.3,small,1920,1080,0,0,Intel,Core i7,2.7,16,SSD,512,0,Intel,windows,1.05,10436.888,166
1111,Asus,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,2.9,9138.184,127
1112,Asus,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.8,16,Hybrid,256,1024,Nvidia,windows,2.99,8200.456,127
1113,Asus,Gaming,17.3,large,1920,1080,0,0,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia,windows,3.52,6153.752,127
1114,Dell,2 in 1 Convertible,15.6,medium,1920,1080,1,1,Intel,Core i7,2.7,12,SSD,512,0,Intel,windows,2.19,6090.568,141
1115,Acer,Netbook,11.6,small,1366,768,0,0,Intel,Celeron Dual,1.5,2,SSD,32,0,Intel,other,1.3,815.848,135
1116,Vero,Notebook,13.3,small,1920,1080,0,0,Intel,Atom X5-Z8350,1.4,4,Flash Storage,32,0,Intel,windows,1.35,918.984,166
1117,Acer,Notebook,17.3,large,1600,900,0,0,Intel,Core i3,2,4,HDD,1024,0,Nvidia,windows,3.3,2803.768,106
1118,Lenovo,Notebook,17.3,large,1600,900,0,0,Intel,Core i5,2.5,8,HDD,1024,0,Intel,N/A,2.8,2527.184,106
1119,HP,Notebook,13.3,small,1920,1080,0,0,Intel,Core i5,2.3,8,SSD,256,0,Intel,windows,1.16,7923.784,166
1120,Lenovo,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia,windows,2.6,5963.936,141
1121,HP,Notebook,14,medium,1920,1080,0,0,Intel,Core i5,2.3,8,SSD,256,0,Intel,windows,1.43,7093.944,157
1122,Acer,2 in 1 Convertible,14,medium,1920,1080,1,1,Intel,Core i7,1.3,8,SSD,256,0,Intel,windows,1.2,5387.272,157
1123,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,linux,2.09,2455.112,100
1124,Lenovo,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,8,SSD,256,0,Intel,windows,2.3,7168.92,141
1125,Toshiba,Notebook,13.3,small,1920,1080,0,0,Intel,Core i5,2.3,4,SSD,128,0,Intel,windows,1.2,5602.96,166
1126,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2.4,4,HDD,1024,0,Intel,windows,2,2039.576,100
1127,MSI,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.6,8,Hybrid,128,1024,Nvidia,windows,2.2,6920.936,141
1128,Asus,Ultrabook,13.3,small,1920,1080,1,0,Intel,Core M,0.9,8,SSD,512,0,Intel,windows,1.2,3418.008,166
1129,Lenovo,2 in 1 Convertible,14,medium,1920,1080,1,1,Intel,Core i7,2.5,8,SSD,256,0,Intel,windows,1.8,7825.312,157
1130,HP,Notebook,15.6,medium,1920,1080,0,0,AMD,A12-Series 9720P,2.7,6,HDD,1024,0,AMD,windows,2.1,2480.28,141
1131,Lenovo,Notebook,15.6,medium,1920,1080,0,0,AMD,A12-Series 9720P,3.6,6,SSD,256,0,AMD,windows,2.2,2574.088,141
1132,Dell,Ultrabook,12.5,small,1920,1080,0,1,Intel,Core i5,2.4,8,SSD,256,0,Intel,windows,1.26,8033.344,176
1133,Lenovo,2 in 1 Convertible,10.1,small,1920,1200,1,1,Intel,Atom x5-Z8550,1.4,4,Flash Storage,64,0,Intel,windows,0.69,2245.848,224
1134,Fujitsu,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.3,4,SSD,256,0,Intel,windows,2.3,3042.952,100
1135,Dell,2 in 1 Convertible,15,medium,1920,1080,0,1,Intel,Core i3,2.4,4,HDD,500,0,Intel,windows,2.08,2386.56,147
1136,Toshiba,Notebook,14,medium,1366,768,0,0,Intel,Core i5,2.3,4,HDD,500,0,Intel,windows,1.75,4290.088,112
1137,HP,Ultrabook,12.5,small,1366,768,0,0,Intel,Core i5,2.4,8,SSD,256,0,Intel,windows,1.26,8885.008,125
1138,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Pentium Quad,1.6,4,HDD,1024,0,Intel,windows,2.65,1448.832,100
1139,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,4,HDD,500,0,AMD,windows,2.25,2808.52,100
1140,Lenovo,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i5,2.5,8,Hybrid,128,1024,Nvidia,N/A,2.4,4637.072,141
1141,Dell,Ultrabook,13.3,small,3200,1800,0,1,Intel,Core i7,2.7,8,SSD,256,0,Intel,windows,1.29,6925.16,276
1142,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i5,2.5,8,HDD,1024,0,Intel,windows,2.04,3779.072,141
1143,HP,Gaming,17.3,large,1920,1080,1,0,Intel,Core i5,2.3,8,Hybrid,128,1024,Nvidia,windows,3.35,5293.464,127
1144,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i3,2.4,6,HDD,1024,0,Intel,windows,2.3,2152.128,100
1145,Lenovo,Gaming,15.6,medium,1920,1080,1,0,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia,windows,2.5,5574.8,141
1146,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i5,2.5,4,HDD,1024,0,Intel,linux,2.18,2446.84,100
1147,Lenovo,Gaming,15.6,medium,1920,1080,1,1,Intel,Core i7,2.6,16,Hybrid,128,1024,Nvidia,windows,2.6,4824.6,141
1148,MSI,Gaming,15.6,medium,1920,1080,0,0,Intel,Core i7,2.8,8,Hybrid,128,1024,Nvidia,windows,2.2,5387.272,141
1149,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.7,8,HDD,1024,0,AMD,windows,2.36,3511.816,100
1150,Lenovo,Netbook,12.5,small,1920,1080,1,1,Intel,Core i7,2.5,16,SSD,512,0,Intel,windows,1.3,7736.256,176
1151,Dell,Notebook,14,medium,1920,1080,0,0,Intel,Core i5,2.5,8,SSD,128,0,Intel,windows,1.6,5246.56,157
1152,Acer,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,4,HDD,500,0,Intel,linux,2.4,1355.024,100
1153,Razer,Gaming,14,medium,1920,1080,0,0,Intel,Core i7,2.8,16,SSD,1024,0,Nvidia,windows,1.95,16405.576,157
1154,HP,Netbook,12.5,small,1920,1080,0,0,Intel,Core M,1.2,8,SSD,512,0,Intel,windows,0.97,8945.904,176
1155,HP,Notebook,15.6,medium,1920,1080,0,0,Intel,Core i3,2,4,Hybrid,128,1024,AMD,windows,2.1,2339.656,141
1156,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.6,2,HDD,500,0,Intel,windows,2.2,1776.984,100
1157,Dell,Notebook,15.6,medium,1366,768,0,1,Intel,Core i3,2.4,8,HDD,1024,0,Intel,windows,2.3,2199.032,100
1158,Lenovo,Notebook,15.6,medium,1366,768,0,0,Intel,Celeron Dual,1.1,4,SSD,128,0,Intel,N/A,1.9,1268.872,100
1159,HP,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.7,8,HDD,2048,0,Intel,windows,2.04,2949.144,100
1160,Lenovo,Notebook,15.6,medium,1920,1080,1,0,Intel,Core i7,2.6,8,HDD,1024,0,Nvidia,windows,2.6,4215.112,141
1161,HP,Notebook,15.6,medium,1920,1080,0,0,AMD,A9-Series 9410,2.9,6,Hybrid,1024,0,AMD,windows,2.04,2578.664,141
1162,Lenovo,2 in 1 Convertible,14,medium,1920,1080,1,1,Intel,Core i7,2.6,8,SSD,512,0,Nvidia,windows,1.8,9613.472,157
1163,Dell,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.7,8,HDD,1024,0,AMD,linux,2.3,3778.984,100
1164,HP,Netbook,11.6,small,1366,768,0,0,Intel,Celeron Dual,1.6,2,Flash Storage,32,0,Intel,windows,1.17,979.968,135
1165,Asus,Notebook,14,medium,1366,768,0,0,Intel,Celeron Dual,1.1,4,Flash Storage,32,0,Intel,windows,1.5,1303.456,112
1166,HP,Ultrabook,15.6,medium,1920,1080,0,0,Intel,Core i7,2.7,8,SSD,256,0,Intel,windows,1.84,3525.896,141
1167,Asus,Notebook,15.6,medium,1366,768,0,0,Intel,Core i7,2.5,4,HDD,500,0,Nvidia,windows,2.2,3377.352,100
1168,Lenovo,2 in 1 Convertible,14,medium,1920,1080,1,1,Intel,Core i7,2.5,4,SSD,128,0,Intel,windows,1.8,2991.384,157
